block,start_date,end_date,return_pct
B3_short_term_reversal,2021-10-13,2022-10-13,2.1599054350234237
B3_short_term_reversal,2021-10-14,2022-10-14,0.42184778643912235
B3_short_term_reversal,2021-10-15,2022-10-17,0.13492729966357864
B3_short_term_reversal,2021-10-18,2022-10-18,1.1445216575574513
B3_short_term_reversal,2021-10-19,2022-10-19,0.5406011551127632
B3_short_term_reversal,2021-10-20,2022-10-20,-0.34038636685589374
B3_short_term_reversal,2021-10-21,2022-10-21,-0.22694571335518665
B3_short_term_reversal,2021-10-22,2022-10-24,-0.21840355147452195
B3_short_term_reversal,2021-10-25,2022-10-25,-0.2662379659874037
B3_short_term_reversal,2021-10-26,2022-10-26,-0.1859433245414266
B3_short_term_reversal,2021-10-27,2022-10-27,0.24832648735313434
B3_short_term_reversal,2021-10-28,2022-10-28,-0.4644264185014402
B3_short_term_reversal,2021-10-29,2022-10-31,-0.3836461012288406
B3_short_term_reversal,2021-11-01,2022-11-01,-0.681987185821975
B3_short_term_reversal,2021-11-02,2022-11-02,-0.5823936217831838
B3_short_term_reversal,2021-11-03,2022-11-03,-1.4156645726390193
B3_short_term_reversal,2021-11-04,2022-11-04,-1.5187560715707593
B3_short_term_reversal,2021-11-05,2022-11-07,-2.919050900414011
B3_short_term_reversal,2021-11-08,2022-11-08,-3.568212732981102
B3_short_term_reversal,2021-11-09,2022-11-09,-2.662210587355762
B3_short_term_reversal,2021-11-10,2022-11-10,-2.003645596044079
B3_short_term_reversal,2021-11-11,2022-11-11,-2.8725851008271963
B3_short_term_reversal,2021-11-12,2022-11-14,-3.773221031809715
B3_short_term_reversal,2021-11-15,2022-11-15,-3.4177589105756634
B3_short_term_reversal,2021-11-16,2022-11-16,-3.6484129866082404
B3_short_term_reversal,2021-11-17,2022-11-17,-2.990787220918256
B3_short_term_reversal,2021-11-18,2022-11-18,-2.610875574194871
B3_short_term_reversal,2021-11-19,2022-11-21,-1.8523623022373314
B3_short_term_reversal,2021-11-22,2022-11-22,-1.3639388999967528
B3_short_term_reversal,2021-11-23,2022-11-23,-2.4270094813090504
B3_short_term_reversal,2021-11-24,2022-11-25,-2.72103428608077
B3_short_term_reversal,2021-11-26,2022-11-28,1.8085492169036765
B3_short_term_reversal,2021-11-29,2022-11-29,0.4787871063707261
B3_short_term_reversal,2021-11-30,2022-11-30,2.6808552514304695
B3_short_term_reversal,2021-12-01,2022-12-01,6.156129429642188
B3_short_term_reversal,2021-12-02,2022-12-02,2.4768631278885067
